,X,Time,ICS,ICC,ICE,PAGO,PEXP,BUS12,BUS5,DUR
244,244,9/11/2008,76.88117647,71.01058824,80.65,13.06067292,20.89707667,11.31924986,15.6728075,13.93138445
245,245,9/12/2008,48.51857143,34.43714286,57.56571429,8.458340558,14.80209598,10.5729257,8.458340558,4.229170279
246,246,9/13/2008,63.32285714,88.50285714,47.14714286,8.458340558,12.68751084,6.343755419,8.458340558,25.37502167
247,247,9/14/2008,94.51375,115.53375,81.0075,20.35288197,14.80209598,12.95183398,20.35288197,24.05340596
248,248,9/15/2008,60.06923077,57.31153846,61.84,6.831736605,19.35658705,7.970359372,9.10898214,14.80209598
249,249,9/16/2008,60.283125,63.496875,58.216875,12.02670298,13.87696498,12.02670298,8.326178987,12.02670298
250,250,9/17/2008,69.17923077,51.48923077,80.54,7.970359372,21.63383258,6.831736605,19.35658705,11.38622767
251,251,9/18/2008,66.75875,96.6125,47.58125,18.50261997,12.95183398,1.850261997,12.95183398,18.50261997
252,252,9/19/2008,56.766,70.12,48.189,11.84167678,14.80209598,8.881257586,4.440628793,14.80209598
253,253,9/20/2008,66.7575,75.323125,61.255625,12.95183398,17.57748897,8.326178987,10.17644098,15.72722698
254,254,9/21/2008,70.78529412,79.91470588,64.92,15.6728075,18.28494209,7.836403752,12.18996139,14.80209598
255,255,9/22/2008,77.42047619,81.29238095,74.93,15.50695769,19.73612797,9.868063985,14.80209598,15.50695769
256,256,9/23/2008,52.9196,79.2028,36.034,10.06542526,13.6179283,2.368335356,4.736670713,20.13085053
257,257,9/24/2008,58.51636364,74.24909091,48.41,12.1108058,14.80209598,2.691290178,10.76516071,16.14774107
258,258,9/25/2008,82.35571429,110.1271429,64.51142857,27.48960681,16.91668112,4.229170279,16.91668112,14.80209598
259,259,9/26/2008,54.62888889,50.35611111,57.37277778,4.111693327,13.15741865,8.223386654,12.33507998,14.80209598
260,260,9/27/2008,65.834375,71.775,62.0153125,9.713875485,15.72722698,7.863613488,12.95183398,17.57748897
261,261,9/28/2008,56.72272727,65.0730303,51.35666667,11.66225744,13.45645089,6.728225444,9.868063985,13.00790253
262,262,9/29/2008,63.26388889,62.97083333,63.45027778,9.456894652,15.62443464,9.868063985,11.92391065,14.39092664
263,263,9/30/2008,57.13825,59.71225,55.482,11.10157198,13.32188638,6.29089079,12.95183398,11.47162438
264,264,10/1/2008,31.60272727,31.24272727,31.835,2.691290178,12.78362834,0.672822544,4.709757811,8.746693077
265,265,10/2/2008,59.16758621,62.02862069,57.3262069,12.25001046,17.35418149,6.635422334,9.69792495,11.22917626
266,266,10/3/2008,64.16933333,62.55,65.206,6.907644789,16.77570877,5.920838391,15.78890238,16.77570877
267,267,10/4/2008,57.79153846,63.13153846,54.36,7.970359372,13.66347321,2.277245535,15.94071874,15.94071874
268,268,10/5/2008,48.626,53.09,45.758,9.621362385,11.10157198,5.180733592,10.36146718,10.36146718
269,269,10/6/2008,56.53421053,71.71210526,46.78157895,8.569634513,14.80209598,3.895288415,8.569634513,18.69738439
270,270,10/7/2008,60.22066667,72.64266667,52.24066667,11.84167678,13.81528958,7.894451188,8.881257586,15.78890238
271,271,10/8/2008,50.96076923,57.31076923,46.88,9.10898214,15.94071874,4.55449107,6.831736605,12.52485044
272,272,10/9/2008,59.975,65.07333333,56.6975,8.634555986,16.03560397,11.10157198,6.16753999,16.03560397
273,273,10/10/2008,55.288,47.412,60.344,11.84167678,17.76251517,5.920838391,11.84167678,5.920838391
274,274,10/11/2008,59.86363636,43.28363636,70.51,5.382580355,18.83903124,10.76516071,12.1108058,10.76516071
275,275,10/12/2008,50.44454545,50.16545455,50.62,6.728225444,14.80209598,5.382580355,9.419515622,12.1108058
276,276,10/13/2008,55.11352941,48.74882353,59.2,7.836403752,16.54351903,9.577826809,8.70711528,10.44853834
277,277,10/14/2008,43.445,51.198,38.465,7.401047988,14.80209598,4.440628793,2.960419195,11.84167678
278,278,10/15/2008,76.01142857,56.06285714,88.82142857,12.68751084,23.26043653,6.343755419,23.26043653,8.458340558
279,279,10/16/2008,61.20833333,46.15166667,70.87833333,7.401047988,19.73612797,12.33507998,9.868063985,9.868063985
280,280,10/17/2008,42.70375,35.11375,47.58125,1.850261997,12.95183398,7.401047988,7.401047988,11.10157198
281,281,10/18/2008,35.305,20.9225,44.5425,0,18.50261997,3.700523994,3.700523994,7.401047988
282,282,10/19/2008,81.55875,96.6125,71.89125,14.80209598,14.80209598,11.10157198,16.65235797,22.20314397
283,283,10/20/2008,64.168,62.55,65.206,11.84167678,17.76251517,8.881257586,11.84167678,11.84167678
284,284,10/21/2008,31.60111111,23.02444444,37.11444444,4.934031992,13.15741865,3.289354662,4.934031992,3.289354662
285,285,10/22/2008,63.32357143,66.87714286,61.03857143,10.5729257,16.91668112,8.458340558,10.5729257,14.80209598
286,286,10/23/2008,63.89818182,60.48727273,66.09,4.036935266,21.53032142,8.073870533,9.419515622,18.83903124
287,287,10/24/2008,48.51857143,39.84285714,54.09285714,4.229170279,12.68751084,12.68751084,6.343755419,10.5729257
288,288,10/25/2008,69.8425,83.99583333,60.74916667,16.03560397,16.03560397,7.401047988,12.33507998,16.03560397
289,289,10/26/2008,61.21,46.15166667,70.87833333,0,17.26911197,9.868063985,14.80209598,17.26911197
290,290,10/27/2008,78.28769231,63.13307692,88.02,7.970359372,17.07934151,14.80209598,20.49520981,15.94071874
291,291,10/28/2008,45.34928571,47.95357143,43.67428571,7.401047988,15.85938855,4.229170279,5.286462849,10.5729257
292,292,10/29/2008,53.80642857,45.25,59.30214286,8.458340558,13.74480341,7.401047988,13.74480341,8.458340558
293,293,10/30/2008,51.34111111,60.86944444,45.21777778,4.934031992,10.69040265,9.045725319,6.578709323,18.09145064
294,294,10/31/2008,69.17846154,60.22076923,74.93,10.24760491,15.94071874,10.24760491,18.21796428,12.52485044
295,295,11/1/2008,62.79321429,66.87642857,60.17035714,7.929694273,16.38803483,7.929694273,11.10157198,17.4453274
296,296,11/2/2008,45.78833333,44.575,46.56833333,6.784293989,14.18534198,4.317277993,8.634555986,9.868063985
297,297,11/3/2008,52.75,52.00857143,53.22464286,7.929694273,17.4453274,3.171877709,10.5729257,11.63021827
298,298,11/4/2008,57.22269231,50.03346154,61.84,6.262425221,18.78727566,6.262425221,11.38622767,12.52485044
299,299,11/5/2008,64.661,60.02866667,67.637,7.894451188,16.77570877,9.868063985,13.32188638,14.80209598
300,300,11/6/2008,66.35608696,71.1073913,63.30347826,9.653540854,19.30708171,6.435693903,11.58424903,17.37637354
301,301,11/7/2008,57.91944444,52.45888889,61.42444444,6.578709323,17.26911197,6.578709323,12.33507998,13.15741865
302,302,11/8/2008,57.5075,72.9575,47.58125,14.80209598,13.87696498,6.47591699,7.401047988,12.95183398
303,303,11/9/2008,51.95625,61.13125,46.061875,10.17644098,12.02670298,9.251309985,5.550785991,12.95183398
304,304,11/10/2008,45.85851852,48.25407407,44.31740741,9.319838208,15.89854753,1.096451554,8.771612431,8.771612431
305,305,11/11/2008,60.616,73.1472,52.5648,11.84167678,15.39417982,6.51292223,8.881257586,15.98626365
306,306,11/12/2008,44.47521739,54.6526087,37.93652174,9.653540854,10.94067964,4.504985732,6.435693903,10.94067964
307,307,11/13/2008,34.77714286,26.32785714,40.20142857,4.229170279,10.5729257,4.229170279,8.458340558,5.286462849
308,308,11/14/2008,61.20888889,44.04888889,72.22888889,4.934031992,21.3808053,4.934031992,16.44677331,11.51274132
309,309,11/15/2008,57.5075,61.91916667,54.67166667,8.634555986,17.26911197,4.934031992,9.868063985,14.80209598
310,310,11/16/2008,65.651,66.336,65.206,13.32188638,17.76251517,8.881257586,11.84167678,11.84167678
311,311,11/17/2008,45.34785714,39.84357143,48.88357143,5.286462849,13.74480341,5.286462849,9.515633128,9.515633128
312,312,11/18/2008,46.4055,32.275,55.482,4.440628793,15.54220078,5.180733592,11.84167678,7.401047988
313,313,11/19/2008,61.208,72.012,54.2665,8.141152787,17.02241037,6.66094319,8.141152787,19.24272477
314,314,11/20/2008,62.688,54.982,67.637,11.84167678,20.72293437,11.84167678,7.401047988,8.881257586
315,315,11/21/2008,52.98444444,69.27777778,42.51666667,9.868063985,14.80209598,1.644677331,8.223386654,16.44677331
316,316,11/22/2008,48.774,53.4684,45.758,7.697089908,14.21001214,2.368335356,10.06542526,12.43376062
317,317,11/23/2008,62.76578947,53.78736842,68.53263158,4.674346098,17.91832671,10.12774988,12.46492293,15.58115366
318,318,11/24/2008,49.09772727,58.76636364,42.885,12.1108058,15.47491852,6.0554029,3.364112722,10.09233817
319,319,11/29/2008,49.77045455,54.46568182,46.7525,5.046169083,14.4656847,5.382580355,7.401047988,15.47491852
320,320,11/30/2008,69.74692308,73.32153846,67.45,8.539670756,19.35658705,7.401047988,13.09416183,19.35658705
321,321,12/1/2008,56.27375,47.72833333,61.76208333,6.16753999,17.57748897,7.401047988,11.40994898,11.71832598
322,322,12/2/2008,53.5830303,62.78,47.67333333,8.073870533,14.80209598,4.036935266,8.970967259,15.6991927
323,323,12/3/2008,62.19488889,78.53,51.70044444,8.881257586,15.45996691,5.591902925,9.210193052,21.05186983
324,324,12/4/2008,54.57275862,68.5537931,45.59034483,11.22917626,13.78126177,4.593753924,8.166673642,14.80209598
325,325,12/5/2008,38.080625,54.03625,27.829375,6.47591699,11.10157198,0.925130999,3.700523994,13.87696498
326,326,12/6/2008,65.6485,75.796,59.1285,11.10157198,16.28230557,6.66094319,11.84167678,17.76251517
327,327,12/7/2008,68.3124,83.744,58.3992,15.39417982,15.39417982,7.697089908,11.24959294,16.57834749
328,328,12/8/2008,63.18233333,75.16566667,55.482,8.387854387,17.26911197,5.427435191,9.868063985,20.22953117
329,329,12/9/2008,62.689,66.3345,60.344,8.141152787,17.02241037,4.440628793,14.06199118,17.02241037
330,330,12/10/2008,59.358125,77.688125,47.58125,7.401047988,20.35288197,3.700523994,3.700523994,22.20314397
331,331,12/11/2008,64.62230769,74.77692308,58.1,11.38622767,19.35658705,5.693113837,9.10898214,17.07934151
332,332,12/12/2008,38.33181818,43.28545455,35.15,5.382580355,13.45645089,0,6.728225444,10.76516071
333,333,12/13/2008,59.358125,75.323125,49.100625,10.17644098,12.95183398,2.775392996,12.95183398,18.50261997
334,334,12/14/2008,67.64304348,82.62478261,58.01869565,12.22781842,16.08923476,5.792124513,12.22781842,19.30708171
335,335,12/15/2008,60.53590909,72.52818182,52.83,10.09233817,13.45645089,6.728225444,10.76516071,17.49338615
336,336,12/16/2008,62.34461538,63.13384615,61.84,10.24760491,15.94071874,9.10898214,11.38622767,13.66347321
337,337,12/17/2008,45.1725,58.76666667,36.43916667,7.401047988,14.80209598,4.934031992,1.233507998,14.80209598
338,338,12/18/2008,68.608,62.55,72.499,7.401047988,16.28230557,11.84167678,14.80209598,16.28230557
339,339,12/19/2008,60.07,66.04461538,56.23,4.55449107,19.35658705,5.693113837,7.970359372,20.49520981
340,340,12/20/2008,68.60875,74.53541667,64.80083333,11.10157198,16.65235797,9.251309985,12.33507998,17.26911197
341,341,1/3/2009,66.69037037,70.67962963,64.12555556,11.23862843,17.54322486,8.771612431,11.51274132,15.62443464
342,342,1/4/2009,58.65551724,60.72344828,57.3262069,7.65625654,14.80209598,8.166673642,10.71875916,15.31251308
343,343,1/5/2009,58.03607143,69.57928571,50.62,11.10157198,13.21615712,7.401047988,8.986986843,15.33074226
344,344,1/6/2009,76.48774194,77.68870968,75.71419355,11.93717417,20.05445261,11.45968721,13.36963508,17.66701778
345,345,1/7/2009,64.10369565,76.86586957,55.90478261,9.97532555,17.05458884,5.470339818,10.29711024,19.30708171
346,346,1/8/2009,52.74928571,70.93071429,41.06964286,8.986986843,14.27344969,4.757816564,4.757816564,17.97397369
347,347,1/9/2009,54.77217391,54.6526087,54.84782609,6.435693903,16.08923476,3.217846951,12.87138781,14.15852659
348,348,1/10/2009,58.87157895,75.69684211,48.06105263,11.68586524,16.36021134,3.895288415,7.79057683,17.13926903
349,349,1/11/2009,51.7344,71.6336,38.9512,12.43376062,12.43376062,5.328754552,4.736670713,14.80209598
350,350,1/12/2009,62.68933333,65.074,61.15433333,9.374660785,17.76251517,6.41424159,11.84167678,15.29549918
351,351,1/13/2009,68.04153846,80.6,59.97,10.24760491,18.21796428,5.693113837,11.38622767,20.49520981
352,352,1/14/2009,64.49722222,71.38055556,60.07388889,12.33507998,16.44677331,9.868063985,9.045725319,14.80209598
353,353,1/15/2009,32.74230769,25.28846154,37.53,2.277245535,13.66347321,2.277245535,5.693113837,6.831736605
354,354,1/16/2009,58.03642857,50.65642857,62.775,12.68751084,16.91668112,10.5729257,9.515633128,6.343755419
355,355,1/17/2009,67.30411765,79.91470588,59.2,14.80209598,18.28494209,6.094980696,10.44853834,15.6728075
356,356,1/18/2009,61.207,54.983,65.206,5.920838391,16.28230557,10.36146718,11.84167678,14.80209598
357,357,1/19/2009,62.265,42.54714286,74.93,7.401047988,20.08855883,9.515633128,14.80209598,8.458340558
358,358,1/20/2009,65.24454545,67.36818182,63.88,12.1108058,16.14774107,8.073870533,13.45645089,13.45645089
359,359,1/21/2009,80.23928571,93.90714286,71.45714286,19.03126626,16.91668112,11.63021827,13.74480341,16.91668112
360,360,1/22/2009,48.52,39.84428571,54.09285714,2.11458514,16.91668112,4.229170279,10.5729257,12.68751084
361,361,1/23/2009,67.78666667,73.48333333,64.12555556,8.223386654,14.80209598,6.578709323,16.44677331,19.73612797
362,362,1/24/2009,64.168,62.55,65.206,11.84167678,16.77570877,8.881257586,12.82848318,11.84167678
363,363,1/25/2009,61.20818182,74.24818182,52.83,16.14774107,16.14774107,5.382580355,9.419515622,12.1108058
364,364,1/26/2009,51.96,54.03625,50.62,9.251309985,16.65235797,3.700523994,9.251309985,11.10157198
365,365,1/27/2009,53.37235294,53.20058824,53.48,3.482846112,18.28494209,5.224269168,7.836403752,16.54351903
366,366,1/29/2009,53.53333333,70.68037037,42.51666667,12.60919287,11.51274132,2.192903108,10.96451554,14.2538702
367,367,1/30/2009,51.031875,63.49625,43.023125,8.326178987,15.72722698,3.700523994,5.550785991,15.72722698
368,368,1/31/2009,51.51,58.11344828,47.26689655,9.187507848,15.82293018,4.083336821,7.65625654,12.76042757
369,369,2/1/2009,69.4972,98.882,50.62,13.6179283,16.57834749,4.144586874,8.881257586,24.2754374
370,370,2/2/2009,56.97821429,76.33714286,44.5425,8.986986843,14.27344969,2.11458514,9.515633128,20.08855883
371,371,2/3/2009,51.63058824,57.65323529,47.76,7.836403752,16.10816327,3.047490348,8.70711528,13.93138445
372,372,2/4/2009,52.57333333,58.76583333,48.59416667,9.251309985,14.80209598,3.083769995,10.48481798,12.95183398
373,373,2/5/2009,55.56904762,65.07285714,49.46238095,12.68751084,17.62154283,2.819446853,8.458340558,11.98264912
374,374,2/6/2009,53.13409091,60.48727273,48.41,7.401047988,16.82056361,2.018467633,9.419515622,15.47491852
375,375,2/7/2009,49.93047619,57.8652381,44.83190476,8.458340558,14.80209598,4.934031992,6.343755419,13.39237255
376,376,2/8/2009,57.5075,56.40125,58.216875,8.326178987,15.72722698,7.401047988,11.10157198,12.95183398
377,377,2/9/2009,58.38761905,68.67809524,51.77761905,11.98264912,13.39237255,4.229170279,12.68751084,14.09723426
378,378,2/10/2009,58.03642857,58.76642857,57.56571429,12.68751084,13.74480341,7.401047988,12.68751084,9.515633128
379,379,2/11/2009,53.80818182,57.04636364,51.725,6.728225444,16.82056361,1.345645089,12.1108058,14.80209598
380,380,2/12/2009,51.69142857,61.46928571,45.41071429,8.458340558,14.80209598,5.286462849,6.343755419,14.80209598
381,381,2/13/2009,71.07555556,90.30444444,58.72333333,14.80209598,11.51274132,9.868063985,13.15741865,19.73612797
382,382,2/14/2009,62.26571429,58.76642857,64.51142857,9.515633128,22.20314397,6.343755419,9.515633128,12.68751084
383,383,2/15/2009,62.55272727,77.68818182,52.83,9.419515622,17.49338615,5.382580355,8.073870533,20.18467633
384,384,2/16/2009,54.48,67.36681818,46.2,11.43798325,15.47491852,2.691290178,8.746693077,14.12927343
385,385,2/17/2009,40.855,54.03625,32.3875,5.550785991,12.02670298,1.850261997,4.625654993,14.80209598
386,386,2/18/2009,62.85277778,71.38166667,57.37277778,10.69040265,15.62443464,4.934031992,13.15741865,16.44677331
387,387,2/19/2009,51.69214286,58.76642857,47.14714286,4.229170279,12.68751084,3.171877709,11.63021827,17.97397369
388,388,2/20/2009,61.20888889,73.48444444,53.32111111,6.578709323,23.02548263,3.289354662,4.934031992,21.3808053
389,389,2/21/2009,49.181875,44.575625,52.139375,3.700523994,13.87696498,8.326178987,8.326178987,12.95183398
390,390,2/22/2009,64.49611111,54.56111111,70.87833333,9.045725319,15.62443464,13.15741865,13.15741865,11.51274132
391,391,2/23/2009,54.97526316,53.78736842,55.73789474,4.674346098,14.02303829,5.453403781,13.24398061,15.58115366
392,392,2/26/2009,55.41608696,48.07130435,60.1326087,6.435693903,15.44566537,7.722832684,12.22781842,11.58424903
393,393,2/27/2009,56.49772727,67.36727273,49.515,7.401047988,15.47491852,4.709757811,8.746693077,18.1662087
394,394,2/28/2009,54.17725,67.28125,45.758,9.621362385,14.06199118,4.070576394,8.511205187,15.91225318
395,395,3/1/2009,55.86222222,60.86833333,52.64583333,9.456894652,13.15741865,6.578709323,11.10157198,13.56858798
396,396,3/2/2009,62.85277778,65.07416667,61.42444444,7.401047988,15.21326531,8.223386654,12.74624931,17.26911197
397,397,3/3/2009,53.53296296,58.06481481,50.62,6.030483546,15.35032175,3.837580438,10.41628976,15.89854753
398,398,3/4/2009,53.27857143,49.305,55.82928571,8.458340558,15.33074226,7.929694273,9.515633128,10.04427941
399,399,3/5/2009,56.97809524,65.07333333,51.77761905,9.868063985,13.39237255,7.753478845,9.163202271,14.80209598
400,400,3/6/2009,49.82076923,57.31076923,45.01,9.10898214,14.80209598,4.55449107,6.831736605,12.52485044
401,401,3/7/2009,50.106,56.8735,45.758,8.881257586,13.32188638,6.66094319,6.66094319,12.58178158
402,402,3/8/2009,40.854375,54.03625,32.3875,3.700523994,9.251309985,3.700523994,5.550785991,16.65235797
403,403,3/9/2009,67.33275862,78.9937931,59.84103448,13.27084467,15.82293018,8.166673642,11.22917626,16.84376439
404,404,3/10/2009,52.46227273,72.52727273,39.57,12.1108058,14.80209598,3.364112722,4.709757811,15.47491852
405,405,3/11/2009,55.11176471,53.2,56.34,9.577826809,13.93138445,8.70711528,10.44853834,10.44853834
406,406,3/12/2009,49.366,62.551,40.896,8.881257586,14.80209598,2.960419195,5.920838391,14.80209598
407,407,3/13/2009,61.207,58.767,62.775,8.881257586,13.32188638,11.84167678,11.84167678,13.32188638
408,408,3/14/2009,59.23466667,72.64266667,50.62,9.868063985,15.78890238,4.934031992,8.881257586,17.76251517
409,409,3/15/2009,72.3125,96.61,56.6975,14.80209598,18.50261997,3.700523994,11.10157198,22.20314397
410,410,3/16/2009,49.82230769,54.39923077,46.88,11.38622767,13.66347321,6.831736605,6.831736605,9.10898214
411,411,3/17/2009,64.90916667,71.38083333,60.74916667,8.634555986,20.96963597,7.401047988,7.401047988,18.50261997
412,412,3/18/2009,70.45875,58.765,77.96875,11.10157198,18.50261997,11.10157198,16.65235797,11.10157198
413,413,3/19/2009,37.94857143,56.06142857,26.31,10.5729257,6.343755419,4.229170279,4.229170279,10.5729257
414,414,3/20/2009,80.945,58.76666667,95.18833333,7.401047988,29.60419195,14.80209598,12.33507998,14.80209598
415,415,3/21/2009,56.97857143,61.46904762,54.09285714,9.163202271,16.91668112,4.229170279,10.5729257,14.09723426
416,416,3/22/2009,67.55214286,64.17214286,69.72071429,12.68751084,20.08855883,11.63021827,9.515633128,11.63021827
417,417,3/23/2009,68.96142857,79.49095238,62.19619048,8.458340558,16.2118194,7.753478845,12.68751084,21.85071311
418,418,3/24/2009,63.675,69.27833333,60.07388889,11.51274132,17.26911197,9.868063985,8.223386654,14.80209598
